dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,5,3,0.5,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:26.628609
uci,5,3,0.6,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:26.665099
uci,5,3,0.6,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:26.703023
uci,5,3,0.6,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:26.742634
uci,5,3,0.6,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:26.783600
uci,5,3,0.6,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:26.826873
uci,5,3,0.7,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:26.862514
uci,5,3,0.7,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:26.901512
uci,5,3,0.7,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:26.941190
uci,5,3,0.7,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:26.982265
uci,5,3,0.7,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:27.024968
uci,5,3,0.8,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:27.061322
uci,5,3,0.8,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:27.099380
uci,5,3,0.8,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:27.139278
uci,5,3,0.8,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:27.180540
uci,5,3,0.8,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:27.222838
uci,5,3,0.9,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:27.258128
uci,5,3,0.9,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:27.296306
uci,5,3,0.9,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:27.335789
uci,5,3,0.9,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:27.376291
uci,5,3,0.9,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:27.420595
uci,5,3,1.0,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-09-15T10:55:27.457299
uci,5,3,1.0,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:27.495470
uci,5,3,1.0,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:27.535767
uci,5,3,1.0,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:27.577378
uci,5,3,1.0,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:27.622803
uci,5,4,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-09-15T10:55:27.657886
uci,5,4,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-09-15T10:55:27.692419
uci,5,4,0.0,6,0.7866666666666666,0.7446780146772726,0.7499701328057647,0.7866666666666666,2025-09-15T10:55:27.729899
uci,5,4,0.0,7,0.7868333333333334,0.747850378920384,0.7511043481523113,0.7868333333333334,2025-09-15T10:55:27.769119
uci,5,4,0.0,8,0.7848333333333334,0.7411285410307418,0.7461916545439852,0.7848333333333334,2025-09-15T10:55:27.811334
uci,5,4,0.1,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-15T10:55:27.846833
uci,5,4,0.1,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:27.885188
uci,5,4,0.1,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:27.925133
uci,5,4,0.1,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:27.965774
uci,5,4,0.1,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:28.009100
uci,5,4,0.2,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-15T10:55:28.044544
uci,5,4,0.2,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:28.081973
uci,5,4,0.2,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:28.123122
uci,5,4,0.2,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:28.164902
uci,5,4,0.2,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:28.207393
uci,5,4,0.3,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-15T10:55:28.244018
uci,5,4,0.3,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:28.281437
uci,5,4,0.3,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:28.320990
uci,5,4,0.3,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:28.362476
uci,5,4,0.3,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:28.406111
uci,5,4,0.4,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-15T10:55:28.441946
uci,5,4,0.4,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:28.480251
uci,5,4,0.4,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:28.520162
uci,5,4,0.4,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:28.561219
uci,5,4,0.4,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:28.604408
uci,5,4,0.5,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-15T10:55:28.640437
uci,5,4,0.5,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:28.678998
uci,5,4,0.5,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:28.719005
uci,5,4,0.5,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:28.760456
uci,5,4,0.5,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:28.802513
uci,5,4,0.6,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-15T10:55:28.838957
uci,5,4,0.6,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:28.877121
uci,5,4,0.6,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:28.916324
uci,5,4,0.6,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:28.957526
uci,5,4,0.6,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:28.999599
uci,5,4,0.7,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-15T10:55:29.035847
uci,5,4,0.7,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:29.074233
uci,5,4,0.7,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:29.113769
uci,5,4,0.7,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:29.155530
uci,5,4,0.7,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:29.198625
uci,5,4,0.8,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-15T10:55:29.234685
uci,5,4,0.8,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:29.272081
uci,5,4,0.8,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:29.312551
uci,5,4,0.8,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:29.353269
uci,5,4,0.8,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:29.396345
uci,5,4,0.9,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-15T10:55:29.432369
uci,5,4,0.9,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:29.470717
uci,5,4,0.9,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:29.510332
uci,5,4,0.9,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:29.551634
uci,5,4,0.9,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:29.594118
uci,5,4,1.0,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-09-15T10:55:29.629856
uci,5,4,1.0,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-09-15T10:55:29.669050
uci,5,4,1.0,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-09-15T10:55:29.709056
uci,5,4,1.0,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-09-15T10:55:29.751422
uci,5,4,1.0,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-09-15T10:55:29.794233
uci,5,5,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-09-15T10:55:29.829104
uci,5,5,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-09-15T10:55:29.865734
