dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,,2,0.2,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:08.484884
uci,,2,0.2,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:08.529001
uci,,2,0.2,7,0.8068333333333333,0.7820599836850012,0.7845571609469602,0.8068333333333333,2025-09-15T10:55:08.577355
uci,,2,0.2,8,0.8058333333333333,0.7873407935307762,0.7852826718053161,0.8058333333333333,2025-09-15T10:55:08.631465
uci,,2,0.3,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:08.673132
uci,,2,0.3,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:08.715181
uci,,2,0.3,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:08.760054
uci,,2,0.3,7,0.8068333333333333,0.7820599836850012,0.7845571609469602,0.8068333333333333,2025-09-15T10:55:08.806123
uci,,2,0.3,8,0.8058333333333333,0.7873407935307762,0.7852826718053161,0.8058333333333333,2025-09-15T10:55:08.859648
uci,,2,0.4,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:08.900751
uci,,2,0.4,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:08.942357
uci,,2,0.4,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:08.986561
uci,,2,0.4,7,0.8068333333333333,0.7820599836850012,0.7845571609469602,0.8068333333333333,2025-09-15T10:55:09.033541
uci,,2,0.4,8,0.8058333333333333,0.7873407935307762,0.7852826718053161,0.8058333333333333,2025-09-15T10:55:09.085389
uci,,2,0.5,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:09.126004
uci,,2,0.5,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:09.168144
uci,,2,0.5,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:09.212757
uci,,2,0.5,7,0.8068333333333333,0.7820599836850012,0.7845571609469602,0.8068333333333333,2025-09-15T10:55:09.258916
uci,,2,0.5,8,0.8058333333333333,0.7873407935307762,0.7852826718053161,0.8058333333333333,2025-09-15T10:55:09.311550
uci,,2,0.6,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-15T10:55:09.351527
uci,,2,0.6,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-15T10:55:09.393920
uci,,2,0.6,6,0.8066666666666666,0.7832146979178568,0.7845792985549398,0.8066666666666666,2025-09-15T10:55:09.438360
uci,,2,0.6,7,0.8068333333333333,0.7820599836850012,0.7845571609469602,0.8068333333333333,2025-09-15T10:55:09.486021
uci,,2,0.6,8,0.8058333333333333,0.7873407935307762,0.7852826718053161,0.8058333333333333,2025-09-15T10:55:09.538108
